,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,Class_x,Class_id_x,Prob_class_0_x,Prob_class_1_300k_full,Prob_class_2_x,Prob_class_3_x,Class_y,Class_id_y,Prob_class_0_y,Prob_class_1_3M_train,Prob_class_2_y,Prob_class_3_y,Class,Class_id,Prob_class_0,Prob_class_1_1M_combined,Prob_class_2,Prob_class_3,non_euk_label,micromonas_label,annotation_label,category
91100,NODE_8388_length_3117_cov_31.1215_g5788_i0,3117,0.985389464158,1.0,0.0,0.0,0.0,0.0,0.025171309372,0.0,0.985676073922,1.0,0.0145213311821,0.0,0.157491406287,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000192257,0.991007,0.00492782,0.00387299,1.0,1.0,0.00102852,0.961516,0.0140847,0.0233712,1.0,1.0,0.00176502,0.959958,0.0188289,0.019448,False,True,with annotation,nonvirus
91109,NODE_8397_length_3115_cov_193.346_g2713_i2,3115,0.997015132891,1.0,0.0,0.0,0.0,0.0,0.0220400622785,0.0,0.999647630579,1.0,0.880140917924,1.0,0.148237227516,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00324821,0.942261,0.0347968,0.0196942,1.0,1.0,0.00108631,0.967679,0.0174613,0.0137735,1.0,1.0,0.00121666,0.980551,0.0113226,0.00690995,False,True,with annotation,nonvirus
91114,NODE_8402_length_3115_cov_17.9536_g5800_i0,3115,0.998506945731,1.0,0.0,0.0,0.0,0.0,0.557164490916,1.0,0.997003607409,1.0,0.0573518467996,0.0,0.745877077067,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00361042,0.972572,0.0100353,0.0137824,1.0,1.0,0.00333622,0.696309,0.0299049,0.27045,1.0,1.0,0.000886464,0.973332,0.00566544,0.0201164,False,True,with annotation,nonvirus
91125,NODE_8414_length_3112_cov_195.42_g2713_i3,3112,0.977316645299,1.0,0.0,0.0,0.0,0.0,0.834897961251,1.0,0.992543214074,1.0,0.467788725596,0.0,0.903304862523,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00333375,0.943834,0.0344281,0.0184039,1.0,1.0,0.00112454,0.966981,0.0180819,0.0138125,1.0,1.0,0.00113772,0.982758,0.00989292,0.00621183,False,True,with annotation,nonvirus
91126,NODE_8415_length_3112_cov_45.28_g5810_i0,3112,0.157309657326,0.0,0.0,0.0,0.0,0.0,0.00472189738137,0.0,0.999782038987,1.0,0.7367690297,1.0,0.027254358532,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0244571,0.392836,0.209844,0.372863,3.0,3.0,0.00592229,0.0327125,0.0487918,0.912573,3.0,3.0,0.0196847,0.293346,0.217439,0.46953,False,True,with annotation,nonvirus
91129,NODE_8418_length_3112_cov_29.0186_g5813_i0,3112,0.998932145096,1.0,0.0,0.0,0.0,0.0,0.00235371021195,0.0,0.997689618736,1.0,0.0613363998409,0.0,0.0484891409592,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00862056,0.855896,0.0711115,0.0643718,1.0,1.0,0.00635466,0.715456,0.0828331,0.195357,1.0,1.0,0.00454679,0.929355,0.0372221,0.0288759,False,True,with annotation,nonvirus
91131,NODE_8420_length_3111_cov_54.7385_g5814_i0,3111,0.988711772852,1.0,0.0,0.0,0.0,0.0,0.0670818357809,0.0,0.994845738791,1.0,0.0382154992031,0.0,0.25753563012,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00427094,0.944914,0.031564,0.019251,1.0,1.0,0.00382259,0.832532,0.0659267,0.0977185,1.0,1.0,0.00693249,0.883657,0.0607867,0.0486239,False,True,with annotation,nonvirus
91133,NODE_8422_length_3110_cov_275.718_g5816_i0,3110,0.861340621146,1.0,0.0,0.0,0.0,0.0,0.0022075103304,0.0,0.999960496719,1.0,0.124535170906,0.0,0.0436052556371,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0544819,0.497507,0.269399,0.178612,3.0,3.0,0.011751,0.126368,0.0950531,0.766828,1.0,1.0,0.0252582,0.514634,0.246212,0.213896,False,True,with annotation,nonvirus
91136,NODE_8425_length_3110_cov_19.6655_g5818_i0,3110,0.99981921406,1.0,0.0,0.0,0.0,0.0,0.128687698687,0.0,0.998284934886,1.0,0.16037828978,0.0,0.358698248895,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0124973,0.874066,0.071691,0.0417458,1.0,1.0,0.0128476,0.44226,0.16168,0.383213,1.0,1.0,0.00887911,0.866467,0.052419,0.0722352,False,True,with annotation,nonvirus
91137,NODE_8426_length_3109_cov_142.247_g5819_i0,3109,0.997387152084,1.0,0.0,0.0,0.0,0.0,0.0571070667202,0.0,0.998274982937,1.0,0.0724336677526,0.0,0.238658447661,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00737234,0.842524,0.0705673,0.0795363,1.0,1.0,0.00864593,0.631842,0.0609419,0.29857,1.0,1.0,0.00811815,0.866212,0.0647626,0.0609068,False,True,with annotation,nonvirus
91143,NODE_8432_length_3109_cov_16.87_g5823_i0,3109,0.999974964925,1.0,0.0,0.0,0.0,0.0,0.462186788849,0.0,0.993508871584,1.0,0.0366634346132,0.0,0.679834699003,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000317695,0.987406,0.00492843,0.007348,1.0,1.0,0.00126609,0.923677,0.0360332,0.0390242,1.0,1.0,0.00055479,0.993792,0.0021695,0.0034832,False,True,with annotation,nonvirus
91147,NODE_8436_length_3108_cov_93.1713_g5827_i0,3108,0.999686804233,1.0,0.0,0.0,0.0,0.0,0.000260618765158,0.0,0.999833587025,1.0,0.260542612551,0.0,0.0161411629217,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00835184,0.927642,0.0396867,0.0243194,1.0,1.0,0.00147293,0.940618,0.0346925,0.0232166,1.0,1.0,0.000924897,0.989103,0.00445154,0.00552033,False,True,with annotation,nonvirus
91149,NODE_8438_length_3108_cov_51.2506_g5762_i1,3108,0.955935279203,1.0,0.0,0.0,0.0,0.0,0.997273624063,1.0,0.404789309183,0.0,0.047486417944,0.0,0.97638570261,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00639221,0.934368,0.0317724,0.0274674,1.0,1.0,0.0082446,0.538615,0.0646857,0.388454,1.0,1.0,0.00336685,0.920305,0.029216,0.0471121,False,True,with annotation,nonvirus
91152,NODE_8441_length_3108_cov_36.7052_g5831_i0,3108,0.998876305948,1.0,0.0,0.0,0.0,0.0,0.0339309390483,0.0,0.992721818292,1.0,0.0210415708734,0.0,0.184100002862,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0106302,0.930567,0.0347715,0.0240311,1.0,1.0,0.00560504,0.748959,0.0911755,0.154261,1.0,1.0,0.00982054,0.845348,0.0653835,0.079448,False,True,with annotation,nonvirus
91154,NODE_8443_length_3108_cov_15.9437_g934_i4,3108,0.900225234447,1.0,0.0,0.0,0.0,0.0,0.305512681541,0.0,0.990542806537,1.0,0.0423481633602,0.0,0.52443324205,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00576567,0.863588,0.016354,0.114293,3.0,3.0,0.00502283,0.23562,0.0216574,0.7377,1.0,1.0,0.00246055,0.90051,0.015518,0.0815113,False,True,with annotation,nonvirus
91157,NODE_8446_length_3107_cov_52.4466_g5835_i0,3107,0.734667246025,1.0,0.0,0.0,0.0,0.0,0.304932280334,0.0,0.999832409439,1.0,0.795535845094,1.0,0.473311481603,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00509709,0.877313,0.0703747,0.0472152,1.0,1.0,0.00531968,0.774158,0.0844324,0.13609,1.0,1.0,0.00291471,0.931144,0.041664,0.0242771,False,True,with annotation,nonvirus
91166,NODE_8455_length_3106_cov_195.214_g2713_i4,3106,0.997370051297,1.0,0.0,0.0,0.0,0.0,0.0198016251482,0.0,0.999674078951,1.0,0.866693604405,1.0,0.140533084681,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00369397,0.941659,0.0341272,0.0205202,1.0,1.0,0.000946997,0.971839,0.0143545,0.0128594,1.0,1.0,0.0012364,0.979982,0.0115736,0.00720805,False,True,with annotation,nonvirus
91167,NODE_8457_length_3106_cov_29.5552_g5842_i0,3106,0.987772718216,1.0,0.0,0.0,0.0,0.0,0.100669429801,0.0,0.99872275565,1.0,0.0868333503583,0.0,0.31533873266,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000996871,0.974264,0.00752885,0.0172099,1.0,1.0,0.00158253,0.924928,0.0241319,0.0493577,1.0,1.0,0.000796446,0.97939,0.00459532,0.0152187,False,True,with annotation,nonvirus
91171,NODE_8461_length_3105_cov_45.341_g5055_i2,3105,0.999796264325,1.0,0.0,0.0,0.0,0.0,0.000361366185526,0.0,0.996675245486,1.0,0.0079649800695,0.0,0.0190076974498,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,3.07259e-05,0.999593,0.000262385,0.000114064,1.0,1.0,5.65316e-05,0.998518,0.000859399,0.000566176,1.0,1.0,0.000437071,0.992416,0.00312479,0.00402226,False,True,with annotation,nonvirus
91172,NODE_8462_length_3105_cov_43.7098_g5055_i3,3105,0.999807603038,1.0,0.0,0.0,0.0,0.0,0.000404284505916,0.0,0.996303393778,1.0,0.00706037305758,0.0,0.0201048930066,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,3.68368e-05,0.999517,0.000304285,0.000142301,1.0,1.0,6.7293e-05,0.998252,0.000979758,0.000700987,1.0,1.0,0.000472128,0.99153,0.00356039,0.00443744,False,True,with annotation,nonvirus
91177,NODE_8467_length_3105_cov_19.138_g5846_i0,3105,0.912936543929,1.0,0.0,0.0,0.0,0.0,0.0069490253251,0.0,0.992157377169,1.0,0.0230793136042,0.0,0.0796493513092,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00160663,0.980288,0.00894575,0.0091593,1.0,1.0,0.00287296,0.829715,0.0692188,0.098193,1.0,1.0,0.00284425,0.93753,0.0259416,0.033684,False,True,with annotation,nonvirus
91179,NODE_8469_length_3104_cov_159.477_g1377_i1,3104,0.992620832688,1.0,0.0,0.0,0.0,0.0,0.0113649364353,0.0,0.995880589221,1.0,0.054941691747,0.0,0.106212394135,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00658792,0.876484,0.0639062,0.0530215,1.0,1.0,0.00716218,0.641944,0.188305,0.162588,1.0,1.0,0.00718831,0.898341,0.0362088,0.058262,False,True,with annotation,nonvirus
91185,NODE_8475_length_3103_cov_110.264_g4657_i2,3103,0.993446942919,1.0,0.0,0.0,0.0,0.0,0.0129966057136,0.0,0.998541011672,1.0,0.0515947209135,0.0,0.113628509691,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00107493,0.978631,0.00961193,0.0106824,1.0,1.0,0.00614944,0.675461,0.055743,0.262647,1.0,1.0,0.00441456,0.881371,0.0282176,0.0859973,False,True,with annotation,nonvirus
91209,NODE_8498_length_3099_cov_19.0266_g5869_i0,3099,0.768672156217,1.0,0.0,0.0,0.0,0.0,0.871371282604,1.0,0.144501291931,0.0,0.0044920575392,0.0,0.818412391564,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0151171,0.660429,0.135253,0.189202,3.0,3.0,0.00300313,0.0287514,0.0110092,0.957236,3.0,3.0,0.00374548,0.363957,0.0370325,0.595265,False,True,with annotation,nonvirus
91210,NODE_8499_length_3099_cov_16.9652_g5870_i0,3099,0.836602623226,1.0,0.0,0.0,0.0,0.0,0.955534930119,1.0,0.604030743819,1.0,0.147816220816,0.0,0.894093411855,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00178144,0.968553,0.019048,0.0106173,1.0,1.0,0.00410968,0.774646,0.08466,0.136585,1.0,1.0,0.00227155,0.962611,0.0109439,0.024174,False,True,with annotation,nonvirus
91223,NODE_8511_length_3097_cov_22.0237_g5878_i0,3097,0.993466614497,1.0,0.0,0.0,0.0,0.0,0.00323724721859,0.0,0.997803095998,1.0,0.29153584983,0.0,0.0567106430447,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00124415,0.952579,0.0302764,0.0159004,1.0,1.0,0.00156551,0.937447,0.0297991,0.0311884,1.0,1.0,0.00511867,0.894012,0.0776931,0.023176,False,True,with annotation,nonvirus
91236,NODE_8524_length_3095_cov_20.9283_g3140_i1,3095,0.825589657979,1.0,0.0,0.0,0.0,0.0,0.999185251746,1.0,0.0530871177032,0.0,0.0227938447354,0.0,0.908249420725,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,9.30932e-05,0.997398,0.00151975,0.000989246,1.0,1.0,0.000559372,0.980026,0.00698647,0.0124281,1.0,1.0,0.000358462,0.995018,0.00215903,0.0024646,False,True,with annotation,nonvirus
91239,NODE_8527_length_3094_cov_107.149_g4258_i1,3094,0.998372609399,1.0,0.0,0.0,0.0,0.0,0.0055834099013,0.0,0.995855260987,1.0,0.0153897351289,0.0,0.0746613923826,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0024175,0.979972,0.00974025,0.00786988,1.0,1.0,0.00311611,0.844454,0.0756418,0.0767885,1.0,1.0,0.00265433,0.942991,0.0358409,0.0185132,False,True,with annotation,nonvirus
91240,NODE_8528_length_3094_cov_50.2409_g5893_i0,3094,0.96082221917,1.0,0.0,0.0,0.0,0.0,0.995638341448,1.0,0.448263289062,0.0,0.0978324292536,0.0,0.978075375787,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.000169255,0.9934,0.0033788,0.00305248,1.0,1.0,0.000406756,0.977899,0.0106405,0.0110533,1.0,1.0,0.000901759,0.986279,0.00721192,0.00560753,False,True,with annotation,nonvirus
91247,NODE_8534_length_3093_cov_149.602_g5899_i0,3093,0.999997453859,1.0,0.0,0.0,0.0,0.0,0.00151951255781,0.0,0.999784336875,1.0,0.25138300174,0.0,0.0389808759383,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,1.30013e-05,0.999711,0.00015719,0.000118321,1.0,1.0,1.98436e-05,0.998995,0.000483909,0.000501206,1.0,1.0,0.000229449,0.996148,0.00186863,0.00175439,False,True,with annotation,nonvirus
91251,NODE_8538_length_3093_cov_61.1679_g5902_i0,3093,0.999644784385,1.0,0.0,0.0,0.0,0.0,0.326620347462,0.0,0.985591201645,1.0,0.058403852618,0.0,0.571405571214,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00011038,0.997206,0.00173223,0.000951092,1.0,1.0,0.000315606,0.983272,0.0116801,0.00473258,1.0,1.0,0.00138875,0.982121,0.00982278,0.00666777,False,True,with annotation,nonvirus
91266,NODE_8552_length_3091_cov_22.2625_g5913_i0,3091,0.999376150373,1.0,0.0,0.0,0.0,0.0,0.0207144216918,0.0,0.999632608124,1.0,0.22453480714,0.0,0.143880155016,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00368876,0.904883,0.0310069,0.0604217,1.0,1.0,0.00222731,0.849463,0.0648047,0.0835046,1.0,1.0,0.00389022,0.91789,0.0481554,0.030064,False,True,with annotation,nonvirus
91267,NODE_8553_length_3091_cov_20.9651_g5914_i0,3091,0.776066073713,1.0,0.0,0.0,0.0,0.0,0.969959168325,1.0,0.0581659473027,0.0,0.00136737886578,0.0,0.867613049362,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00210432,0.976573,0.0076853,0.0136373,1.0,1.0,0.00329983,0.762623,0.0545391,0.179538,1.0,1.0,0.00222517,0.936452,0.0127781,0.0485447,False,True,with annotation,nonvirus
91274,NODE_8560_length_3090_cov_27.3822_g5920_i0,3090,0.999953129171,1.0,0.0,0.0,0.0,0.0,0.0161717342425,0.0,0.99862139613,1.0,0.127911638288,0.0,0.127165153481,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.000414454,0.993254,0.00258738,0.003744,1.0,1.0,0.000242138,0.982669,0.00836862,0.00872071,1.0,1.0,0.00123225,0.978521,0.00704953,0.0131973,False,True,with annotation,nonvirus
91278,NODE_8564_length_3089_cov_92.856_g5924_i0,3089,0.99910764682,1.0,0.0,0.0,0.0,0.0,0.000224428368256,0.0,0.88542516812,1.0,8.98328902949e-05,0.0,0.0149742478572,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0012206,0.981508,0.00768046,0.00959083,1.0,1.0,0.000965601,0.945877,0.00975789,0.0433991,1.0,1.0,0.00200785,0.954809,0.0167152,0.0264684,False,True,with annotation,nonvirus
91280,NODE_8566_length_3088_cov_291.919_g5926_i0,3088,0.985948874383,1.0,0.0,0.0,0.0,0.0,0.000149272605894,0.0,0.997060982248,1.0,0.0135303885697,0.0,0.0121315768867,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00838261,0.850231,0.0851615,0.056225,1.0,1.0,0.00553504,0.660314,0.129147,0.205004,1.0,1.0,0.00631489,0.903137,0.0560577,0.0344904,False,True,with annotation,nonvirus
91281,NODE_8567_length_3088_cov_32.0386_g5927_i0,3088,0.99901041988,1.0,0.0,0.0,0.0,0.0,0.497247386705,0.0,0.999794595236,1.0,0.743467173509,1.0,0.704808712046,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000718942,0.986384,0.00394545,0.00895193,1.0,1.0,0.00146006,0.946917,0.0301834,0.02144,1.0,1.0,0.00185035,0.96326,0.0105978,0.0242915,False,True,with annotation,nonvirus
91286,NODE_8574_length_3088_cov_13.9311_g5933_i0,3088,0.832751746654,1.0,0.0,0.0,0.0,0.0,0.979066368036,1.0,0.404982925747,0.0,0.0487472840186,0.0,0.902950291031,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00145136,0.972337,0.012854,0.0133581,1.0,1.0,0.00298728,0.845616,0.0835935,0.0678039,1.0,1.0,0.00264993,0.953668,0.0277423,0.0159401,False,True,with annotation,nonvirus
91297,NODE_8585_length_3086_cov_64.5332_g5939_i0,3086,0.999897737999,1.0,0.0,0.0,0.0,0.0,0.0324579111494,0.0,0.981122519651,1.0,0.0107786778749,0.0,0.18015158045,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.000766188,0.981505,0.0139479,0.00378039,1.0,1.0,0.0014024,0.939737,0.0264512,0.0324094,1.0,1.0,0.00634541,0.897763,0.0356896,0.0602024,False,True,with annotation,nonvirus
91298,NODE_8586_length_3086_cov_56.6605_g5940_i0,3086,0.999639189903,1.0,0.0,0.0,0.0,0.0,0.987638813596,1.0,0.989142112442,1.0,0.131023106927,0.0,0.993620885217,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000214796,0.992214,0.00589227,0.00167903,1.0,1.0,0.000546952,0.971936,0.0144532,0.013064,1.0,1.0,0.00295169,0.945556,0.0350285,0.0164637,False,True,with annotation,nonvirus
91303,NODE_8591_length_3085_cov_52.2762_g5944_i0,3085,0.885227199541,1.0,0.0,0.0,0.0,0.0,0.763775567642,1.0,0.428274307563,0.0,0.0219820589423,0.0,0.822262066997,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000343057,0.985048,0.00941806,0.00519127,1.0,1.0,0.00026724,0.98627,0.00570483,0.0077578,1.0,1.0,0.00134659,0.980299,0.00905054,0.0093034,False,True,with annotation,nonvirus
91326,NODE_8614_length_3081_cov_34.2753_g5960_i0,3081,0.999180646108,1.0,0.0,0.0,0.0,0.0,0.919547888599,1.0,0.999870558099,1.0,0.561775903947,1.0,0.958537664079,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0178401,0.828584,0.0564144,0.0971614,3.0,3.0,0.00749558,0.0383345,0.0519145,0.902255,1.0,1.0,0.0115439,0.675817,0.0829748,0.229664,False,True,with annotation,nonvirus
91336,NODE_8623_length_3080_cov_40.3127_g5964_i0,3080,0.974828368444,1.0,0.0,0.0,0.0,0.0,0.00586161882277,0.0,0.999970610054,1.0,0.960178014034,1.0,0.0755914830748,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00140969,0.971286,0.0203409,0.006963,1.0,1.0,0.00236265,0.854472,0.0493186,0.093847,1.0,1.0,0.00119783,0.978739,0.0103508,0.00971211,False,True,with annotation,nonvirus
91339,NODE_8627_length_3079_cov_50.1429_g5968_i0,3079,0.964041342233,1.0,0.0,0.0,0.0,0.0,0.100345199024,0.0,0.990654353879,1.0,0.138461395347,0.0,0.311025594371,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00233307,0.864438,0.110605,0.0226248,1.0,1.0,0.00501031,0.68908,0.250362,0.0555478,1.0,1.0,0.00772271,0.772301,0.192612,0.027364,False,True,with annotation,nonvirus
91346,NODE_8634_length_3078_cov_82.5141_g1520_i2,3078,0.998106709306,1.0,0.0,0.0,0.0,0.0,0.0780911820719,0.0,0.997680444498,1.0,0.324907109623,0.0,0.279183331815,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0130855,0.806624,0.124543,0.0557469,1.0,1.0,0.0109321,0.473022,0.197745,0.318301,1.0,1.0,0.0127628,0.76055,0.15524,0.0714479,False,True,with annotation,nonvirus
91348,NODE_8636_length_3078_cov_38.2646_g5972_i0,3078,0.999556696342,1.0,0.0,0.0,0.0,0.0,0.0122414177044,0.0,0.995715258328,1.0,0.0317438410657,0.0,0.110616413968,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000793848,0.96017,0.0321666,0.0068693,1.0,1.0,0.00112245,0.92826,0.0428049,0.0278128,1.0,1.0,0.00256847,0.964737,0.0198526,0.0128416,False,True,with annotation,nonvirus
91355,NODE_8643_length_3077_cov_24.9014_g5977_i0,3077,0.997829893956,1.0,0.0,0.0,0.0,0.0,0.00393491386604,0.0,0.907738620014,1.0,0.0016539975976,0.0,0.0626607906563,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00202126,0.968115,0.0112525,0.0186116,1.0,1.0,0.00292305,0.878172,0.0360534,0.0828514,1.0,1.0,0.0035571,0.907809,0.0441544,0.044479,False,True,with annotation,nonvirus
91361,NODE_8650_length_3076_cov_195.367_g5983_i0,3076,0.999985811761,1.0,0.0,0.0,0.0,0.0,0.001003604568,0.0,0.999427885045,1.0,0.0842813134201,0.0,0.0316794938188,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000526073,0.989745,0.00680201,0.00292641,1.0,1.0,0.000861978,0.963618,0.0155421,0.0199783,1.0,1.0,0.000844474,0.982929,0.00922851,0.00699786,False,True,with annotation,nonvirus
91368,NODE_8658_length_3075_cov_128.74_g5988_i0,3075,0.786165116304,1.0,0.0,0.0,0.0,0.0,0.989798751111,1.0,0.125451338082,0.0,0.0236068405126,0.0,0.882125416415,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000221843,0.99646,0.00252399,0.000794492,1.0,1.0,2.68554e-05,0.99832,0.00130862,0.000344427,1.0,1.0,0.000689149,0.987807,0.00716188,0.00434193,False,True,with annotation,nonvirus
91369,NODE_8659_length_3075_cov_86.6166_g5989_i0,3075,0.999070024301,1.0,0.0,0.0,0.0,0.0,0.904362290955,1.0,0.997969000165,1.0,0.5134270546,1.0,0.950537351187,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0043434,0.89195,0.0768149,0.0268917,1.0,1.0,0.00841848,0.669316,0.107668,0.214597,1.0,1.0,0.00888525,0.869687,0.0772938,0.0441337,False,True,with annotation,nonvirus
91370,NODE_8660_length_3075_cov_58.2652_g5990_i0,3075,0.901704742907,1.0,0.0,0.0,0.0,0.0,0.0535621797475,0.0,0.986952007798,1.0,0.0130500568813,0.0,0.219766402161,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00205783,0.929383,0.0379789,0.03058,1.0,1.0,0.00887627,0.527348,0.128767,0.335009,1.0,1.0,0.0126853,0.836563,0.0776633,0.0730882,False,True,with annotation,nonvirus
91373,NODE_8663_length_3074_cov_94.8702_g5992_i0,3074,0.99959948389,1.0,0.0,0.0,0.0,0.0,0.364974059235,0.0,0.823204212489,1.0,0.00500184123205,0.0,0.604009835387,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0113534,0.827227,0.102297,0.0591227,1.0,1.0,0.00382322,0.783537,0.0450129,0.167627,1.0,1.0,0.00277788,0.95262,0.0253983,0.0192037,False,True,with annotation,nonvirus
91382,NODE_8672_length_3073_cov_78.4685_g6000_i0,3073,0.933146005225,1.0,0.0,0.0,0.0,0.0,0.161587584886,0.0,0.99989798132,1.0,0.76065538045,1.0,0.388310197304,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00129169,0.988621,0.00300408,0.00708367,3.0,3.0,0.00972391,0.35908,0.0501211,0.581075,1.0,1.0,0.00142847,0.97958,0.00982148,0.00917024,False,True,with annotation,nonvirus
91383,NODE_8673_length_3073_cov_77.4142_g2764_i2,3073,0.860908851157,1.0,0.0,0.0,0.0,0.0,0.99851937948,1.0,0.422395937632,0.0,0.147104571392,0.0,0.927164587248,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,7.83244e-05,0.998248,0.00118248,0.000491033,1.0,1.0,0.000869296,0.96743,0.0231736,0.00852717,1.0,1.0,0.00264386,0.950079,0.0350917,0.0121852,False,True,with annotation,nonvirus
91388,NODE_8677_length_3072_cov_23.5602_g6003_i0,3072,0.999582410483,1.0,0.0,0.0,0.0,0.0,0.028494398141,0.0,0.973984475427,1.0,0.0102310576352,0.0,0.168767589243,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00097572,0.988153,0.00758074,0.00329039,1.0,1.0,0.00440888,0.798488,0.0867901,0.110313,1.0,1.0,0.0037331,0.953752,0.0172227,0.0252924,False,True,with annotation,nonvirus
91392,NODE_8681_length_3071_cov_60.5434_g6006_i0,3071,0.999999201812,1.0,0.0,0.0,0.0,0.0,0.000288205287607,0.0,0.365475125659,0.0,1.83007268023e-05,0.0,0.0169766032399,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00142242,0.976886,0.0108723,0.0108195,1.0,1.0,0.0032049,0.764036,0.0748517,0.157908,1.0,1.0,0.00418081,0.916173,0.0402121,0.0394338,False,True,with annotation,nonvirus
91393,NODE_8682_length_3071_cov_59.9658_g6007_i0,3071,0.776470604674,1.0,0.0,0.0,0.0,0.0,0.316611171478,0.0,0.998447202784,1.0,0.366147366632,0.0,0.495821810497,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00100532,0.96374,0.0264316,0.00882326,1.0,1.0,0.00579565,0.736198,0.131467,0.126538,1.0,1.0,0.00307729,0.935905,0.0398355,0.0211822,False,True,with annotation,nonvirus
91395,NODE_8684_length_3071_cov_32.7553_g6009_i0,3071,0.999527909826,1.0,0.0,0.0,0.0,0.0,0.0207943230066,0.0,0.957755487081,1.0,0.00995001422827,0.0,0.144168325963,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0051232,0.901999,0.025678,0.0671996,1.0,1.0,0.00282073,0.699825,0.0245329,0.272822,1.0,1.0,0.0021049,0.937966,0.0176449,0.0422844,False,True,with annotation,nonvirus
